Time,delta_D,p_BFA,p_BRA,throttle,gear,mu_N
00:20.220,0.992433677400286,0,0,0.3,2,1
00:20.230,1.02973195436334,0,0,0.3,2,1
00:20.240,1.06915559228409,0,0,0.3,2,1
00:20.250,1.10124403892698,0,0,0.3,2,1
00:20.260,1.13538727273386,0,0,0.3,2,1
00:20.270,1.16841001637951,0,0,0.3,2,1
00:20.280,1.20027968040286,0,0,0.3,2,1
00:20.290,1.23096481329316,0,0,0.3,2,1
00:20.300,1.26043513252893,0,0,0.3,2,1
00:20.310,1.28866155446307,0,0,0.3,2,1
00:20.320,1.31561622302495,0,0,0.3,2,1
00:20.330,1.34346631527949,0,0,0.3,2,1
00:20.340,1.36560517733658,0,0,0.3,2,1
00:20.350,1.38859013002365,0,0,0.3,2,1
00:20.360,1.41020471189891,0,0,0.3,2,1
00:20.370,1.43042759197961,0,0,0.3,2,1
00:20.380,1.44923881272463,0,0,0.3,2,1
00:20.390,1.46661980973022,0,0,0.3,2,1
00:20.400,1.48388517769266,0,0,0.3,2,1
00:20.410,1.49702394912669,0,0,0.3,2,1
00:20.420,1.51001708630272,0,0,0.3,2,1
00:20.430,1.52152001892114,0,0,0.3,2,1
00:20.440,1.53152139497622,0,0,0.3,2,1
00:20.450,1.54001134431728,0,0,0.3,2,1
00:20.460,1.54698148838932,0,0,0.3,2,1
00:20.470,1.55242494850166,0,0,0.3,2,1
00:20.480,1.55633635261637,0,0,0.3,2,1
00:20.490,1.55884720927061,0,0,0.3,2,1
00:20.500,1.55954906828208,0,0,0.3,2,1
00:20.510,1.55884720927061,0,0,0.3,2,1
00:20.520,1.55660695626549,0,0,0.3,2,1
00:20.530,1.55283052012596,0,0,0.3,2,1
00:20.540,1.54752162773858,0,0,0.3,2,1
00:20.550,1.54068551833917,0,0,0.3,2,1
00:20.560,1.53232893834237,0,0,0.3,2,1
00:20.570,1.52246013468375,0,0,0.3,2,1
00:20.580,1.51001708630271,0,0,0.3,2,1
00:20.590,1.4982262964226,0,0,0.3,2,1
00:20.600,1.48388517769266,0,0,0.3,2,1
00:20.610,1.46807964344396,0,0,0.3,2,1
00:20.620,1.45082529183059,0,0,0.3,2,1
00:20.630,1.43213915081444,0,0,0.3,2,1
00:20.640,1.4120396613607,0,0,0.3,2,1
00:20.650,1.38859013002365,0,0,0.3,2,1
00:20.660,1.36768135544697,0,0,0.3,2,1
00:20.670,1.34346631527948,0,0,0.3,2,1
00:20.680,1.31792543605747,0,0,0.3,2,1
00:20.690,1.29108392354513,0,0,0.3,2,1
00:20.700,1.26296826707471,0,0,0.3,2,1
00:20.710,1.23360621340469,0,0,0.3,2,1
00:20.720,1.20302673933712,0,0,0.3,2,1
00:20.730,1.171260023121,0,0,0.3,2,1
00:20.740,1.13538727273385,0,0,0.3,2,1
00:20.750,1.10429140462387,0,0,0.3,2,1
00:20.760,1.06915559228409,0,0,0.3,2,1
00:20.770,1.03296465245544,0,0,0.3,2,1
00:20.780,0.99575430122615,0,0,0.3,2,1
00:20.790,0.957561260720425,0,0,0.3,2,1
00:20.800,0.91842322285814,0,0,0.3,2,1
00:20.810,0.878378812157474,0,0,0.3,2,1
00:20.820,0.837467547617168,0,0,0.3,2,1
00:20.830,0.792020327584915,0,0,0.3,2,1
00:20.840,0.75320677056828,0,0,0.3,2,1
00:20.850,0.709940413273718,0,0,0.3,2,1
00:20.860,0.665973430503401,0,0,0.3,2,1
00:20.870,0.621349212361123,0,0,0.3,2,1
00:20.880,0.576111797562644,0,0,0.3,2,1
00:20.890,0.530305829974791,0,0,0.3,2,1
00:20.900,0.479877816764201,0,0,0.3,2,1
00:20.910,0.437169572751237,0,0,0.3,2,1
00:20.920,0.389931197356939,0,0,0.3,2,1
00:20.930,0.342308006947814,0,0,0.3,2,1
00:20.940,0.294346999863177,0,0,0.3,2,1
00:20.950,0.24609550782662,0,0,0.3,2,1
00:20.960,0.197601149235308,0,0,0.3,2,1
00:20.970,0.148911782166376,0,0,0.3,2,1
00:20.980,0.100075457146784,0,0,0.3,2,1
00:20.990,0.0468328703754047,0,0,0.3,2,1
00:21.000,0.00215481294903022,0,0,0.3,2,1
00:21.010,-0.0468328703754113,0,0,0.3,2,1
00:21.020,-0.0957743353109926,0,0,0.3,2,1
00:21.030,-0.144621282540598,0,0,0.3,2,1
00:21.040,-0.193325506024675,0,0,0.3,2,1
00:21.050,-0.241838940574777,0,0,0.3,2,1
00:21.060,-0.290113709288101,0,0,0.3,2,1
00:21.070,-0.33810217079621,0,0,0.3,2,1
00:21.080,-0.389931197356945,0,0,0.3,2,1
00:21.090,-0.4330310662137,0,0,0.3,2,1
00:21.100,-0.479877816764208,0,0,0.3,2,1
00:21.110,-0.52625098584592,0,0,0.3,2,1
00:21.120,-0.572104808739654,0,0,0.3,2,1
00:21.130,-0.617394033258213,0,0,0.3,2,1
00:21.140,-0.662073964404831,0,0,0.3,2,1
00:21.150,-0.709940413273727,0,0,0.3,2,1
00:21.160,-0.749430216605323,0,0,0.3,2,1
00:21.170,-0.792020327584923,0,0,0.3,2,1
00:21.180,-0.833828810122971,0,0,0.3,2,1
00:21.190,-0.8748144042948,0,0,0.3,2,1
00:21.200,-0.914936662267212,0,0,0.3,2,1
00:21.210,-0.954155988215609,0,0,0.3,2,1
00:21.220,-0.992433677400286,0,0,0.3,2,1
00:21.230,-1.02973195436334,0,0,0.3,2,1
00:21.240,-1.06915559228409,0,0,0.3,2,1
00:21.250,-1.10124403892698,0,0,0.3,2,1
00:21.260,-1.13538727273386,0,0,0.3,2,1
00:21.270,-1.16841001637951,0,0,0.3,2,1
00:21.280,-1.20027968040286,0,0,0.3,2,1
00:21.290,-1.23096481329316,0,0,0.3,2,1
00:21.300,-1.26043513252893,0,0,0.3,2,1
00:21.310,-1.28866155446307,0,0,0.3,2,1
00:21.320,-1.31561622302495,0,0,0.3,2,1
00:21.330,-1.34346631527949,0,0,0.3,2,1
00:21.340,-1.36560517733658,0,0,0.3,2,1
00:21.350,-1.38859013002365,0,0,0.3,2,1
00:21.360,-1.41020471189891,0,0,0.3,2,1
00:21.370,-1.43042759197961,0,0,0.3,2,1
00:21.380,-1.44923881272463,0,0,0.3,2,1
00:21.390,-1.46661980973022,0,0,0.3,2,1
00:21.400,-1.48388517769266,0,0,0.3,2,1
00:21.410,-1.49702394912669,0,0,0.3,2,1
00:21.420,-1.51001708630272,0,0,0.3,2,1
00:21.430,-1.52152001892114,0,0,0.3,2,1
00:21.440,-1.53152139497622,0,0,0.3,2,1
00:21.450,-1.54001134431728,0,0,0.3,2,1
00:21.460,-1.54698148838932,0,0,0.3,2,1
00:21.470,-1.55242494850166,0,0,0.3,2,1
00:21.480,-1.55633635261637,0,0,0.3,2,1
00:21.490,-1.55884720927061,0,0,0.3,2,1
00:21.500,-1.55954906828208,0,0,0.3,2,1
00:21.510,-1.55884720927061,0,0,0.3,2,1
00:21.520,-1.55660695626549,0,0,0.3,2,1
00:21.530,-1.55283052012596,0,0,0.3,2,1
00:21.540,-1.54752162773858,0,0,0.3,2,1
00:21.550,-1.54068551833917,0,0,0.3,2,1
00:21.560,-1.53232893834237,0,0,0.3,2,1
00:21.570,-1.52246013468375,0,0,0.3,2,1
00:21.580,-1.51001708630272,0,0,0.3,2,1
00:21.590,-1.4982262964226,0,0,0.3,2,1
00:21.600,-1.48388517769266,0,0,0.3,2,1
00:21.610,-1.46807964344396,0,0,0.3,2,1
00:21.620,-1.45082529183059,0,0,0.3,2,1
00:21.630,-1.43213915081444,0,0,0.3,2,1
00:21.640,-1.4120396613607,0,0,0.3,2,1
00:21.650,-1.38859013002365,0,0,0.3,2,1
00:21.660,-1.36768135544697,0,0,0.3,2,1
00:21.670,-1.34346631527948,0,0,0.3,2,1
00:21.680,-1.31792543605747,0,0,0.3,2,1
00:21.690,-1.29108392354513,0,0,0.3,2,1
00:21.700,-1.26296826707471,0,0,0.3,2,1
00:21.710,-1.23360621340469,0,0,0.3,2,1
00:21.720,-1.20302673933712,0,0,0.3,2,1
00:21.730,-1.17126002312101,0,0,0.3,2,1
00:21.740,-1.13538727273385,0,0,0.3,2,1
00:21.750,-1.10429140462387,0,0,0.3,2,1
00:21.760,-1.06915559228409,0,0,0.3,2,1
00:21.770,-1.03296465245544,0,0,0.3,2,1
00:21.780,-0.995754301226149,0,0,0.3,2,1
00:21.790,-0.957561260720424,0,0,0.3,2,1
00:21.800,-0.918423222858139,0,0,0.3,2,1
00:21.810,-0.878378812157473,0,0,0.3,2,1
00:21.820,-0.837467547617168,0,0,0.3,2,1
00:21.830,-0.792020327584914,0,0,0.3,2,1
00:21.840,-0.753206770568279,0,0,0.3,2,1
00:21.850,-0.709940413273716,0,0,0.3,2,1
00:21.860,-0.665973430503398,0,0,0.3,2,1
00:21.870,-0.62134921236112,0,0,0.3,2,1
00:21.880,-0.576111797562641,0,0,0.3,2,1
00:21.890,-0.530305829974788,0,0,0.3,2,1
00:21.900,-0.479877816764198,0,0,0.3,2,1
00:21.910,-0.437169572751234,0,0,0.3,2,1
00:21.920,-0.389931197356937,0,0,0.3,2,1
00:21.930,-0.342308006947812,0,0,0.3,2,1
00:21.940,-0.294346999863175,0,0,0.3,2,1
00:21.950,-0.246095507826618,0,0,0.3,2,1
00:21.960,-0.197601149235306,0,0,0.3,2,1
00:21.970,-0.148911782166375,0,0,0.3,2,1
00:21.980,-0.100075457146783,0,0,0.3,2,1
00:21.990,-0.046832870375404,0,0,0.3,2,1
00:22.000,-0.00215481294902974,0,0,0.3,2,1
00:22.010,0.0468328703754117,0,0,0.3,2,1
00:22.020,0.095774335310993,0,0,0.3,2,1
00:22.030,0.144621282540598,0,0,0.3,2,1
00:22.040,0.193325506024675,0,0,0.3,2,1
00:22.050,0.241838940574778,0,0,0.3,2,1
00:22.060,0.290113709288101,0,0,0.3,2,1
00:22.070,0.338102170796211,0,0,0.3,2,1
00:22.080,0.389931197356945,0,0,0.3,2,1
00:22.090,0.4330310662137,0,0,0.3,2,1
00:22.100,0.479877816764207,0,0,0.3,2,1
00:22.110,0.526250985845919,0,0,0.3,2,1
00:22.120,0.572104808739653,0,0,0.3,2,1
00:22.130,0.617394033258211,0,0,0.3,2,1
00:22.140,0.662073964404829,0,0,0.3,2,1
00:22.150,0.709940413273725,0,0,0.3,2,1
00:22.160,0.749430216605321,0,0,0.3,2,1
00:22.170,0.792020327584922,0,0,0.3,2,1
00:22.180,0.83382881012297,0,0,0.3,2,1
00:22.190,0.874814404294799,0,0,0.3,2,1
00:22.200,0.914936662267212,0,0,0.3,2,1
00:22.210,0.954155988215609,0,0,0.3,2,1
00:22.220,0.992433677400286,0,0,0.3,2,1
00:22.230,1.02973195436334,0,0,0.3,2,1
00:22.240,1.06915559228409,0,0,0.3,2,1
00:22.250,1.10124403892698,0,0,0.3,2,1
00:22.260,1.13538727273386,0,0,0.3,2,1
00:22.270,1.16841001637951,0,0,0.3,2,1
00:22.280,1.20027968040286,0,0,0.3,2,1
00:22.290,1.23096481329316,0,0,0.3,2,1
00:22.300,1.26043513252893,0,0,0.3,2,1
00:22.310,1.28866155446307,0,0,0.3,2,1
00:22.320,1.31561622302495,0,0,0.3,2,1
00:22.330,1.34346631527949,0,0,0.3,2,1
00:22.340,1.36560517733658,0,0,0.3,2,1
00:22.350,1.38859013002365,0,0,0.3,2,1
00:22.360,1.41020471189891,0,0,0.3,2,1
00:22.370,1.43042759197961,0,0,0.3,2,1
00:22.380,1.44923881272463,0,0,0.3,2,1
00:22.390,1.46661980973022,0,0,0.3,2,1
00:22.400,1.48388517769266,0,0,0.3,2,1
00:22.410,1.49702394912669,0,0,0.3,2,1
00:22.420,1.51001708630272,0,0,0.3,2,1
00:22.430,1.52152001892114,0,0,0.3,2,1
00:22.440,1.53152139497622,0,0,0.3,2,1
00:22.450,1.54001134431728,0,0,0.3,2,1
00:22.460,1.54698148838932,0,0,0.3,2,1
00:22.470,1.55242494850166,0,0,0.3,2,1
00:22.480,1.55633635261637,0,0,0.3,2,1
00:22.490,1.55884720927061,0,0,0.3,2,1
00:22.500,1.55954906828208,0,0,0.3,2,1
00:22.510,1.55884720927061,0,0,0.3,2,1
00:22.520,1.55660695626549,0,0,0.3,2,1
00:22.530,1.55283052012596,0,0,0.3,2,1
00:22.540,1.54752162773858,0,0,0.3,2,1
00:22.550,1.54068551833917,0,0,0.3,2,1
00:22.560,1.53232893834237,0,0,0.3,2,1
00:22.570,1.52246013468375,0,0,0.3,2,1
00:22.580,1.51001708630272,0,0,0.3,2,1
00:22.590,1.4982262964226,0,0,0.3,2,1
00:22.600,1.48388517769266,0,0,0.3,2,1
00:22.610,1.46807964344397,0,0,0.3,2,1
00:22.620,1.45082529183059,0,0,0.3,2,1
00:22.630,1.43213915081444,0,0,0.3,2,1
00:22.640,1.4120396613607,0,0,0.3,2,1
00:22.650,1.38859013002365,0,0,0.3,2,1
00:22.660,1.36768135544697,0,0,0.3,2,1
00:22.670,1.34346631527948,0,0,0.3,2,1
00:22.680,1.31792543605747,0,0,0.3,2,1
00:22.690,1.29108392354513,0,0,0.3,2,1
00:22.700,1.26296826707471,0,0,0.3,2,1
00:22.710,1.23360621340469,0,0,0.3,2,1
00:22.720,1.20302673933712,0,0,0.3,2,1
00:22.730,1.17126002312101,0,0,0.3,2,1
00:22.740,1.13538727273385,0,0,0.3,2,1
00:22.750,1.10429140462387,0,0,0.3,2,1
00:22.760,1.06915559228409,0,0,0.3,2,1
00:22.770,1.03296465245544,0,0,0.3,2,1
00:22.780,0.995754301226151,0,0,0.3,2,1
00:22.790,0.957561260720426,0,0,0.3,2,1
00:22.800,0.918423222858141,0,0,0.3,2,1
00:22.810,0.878378812157475,0,0,0.3,2,1
00:22.820,0.837467547617169,0,0,0.3,2,1
00:22.830,0.792020327584916,0,0,0.3,2,1
00:22.840,0.75320677056828,0,0,0.3,2,1
00:22.850,0.709940413273718,0,0,0.3,2,1
00:22.860,0.6659734305034,0,0,0.3,2,1
00:22.870,0.621349212361122,0,0,0.3,2,1
00:22.880,0.576111797562642,0,0,0.3,2,1
00:22.890,0.530305829974789,0,0,0.3,2,1
00:22.900,0.479877816764198,0,0,0.3,2,1
00:22.910,0.437169572751235,0,0,0.3,2,1
00:22.920,0.389931197356936,0,0,0.3,2,1
00:22.930,0.342308006947811,0,0,0.3,2,1
00:22.940,0.294346999863175,0,0,0.3,2,1
00:22.950,0.246095507826617,0,0,0.3,2,1
00:22.960,0.197601149235306,0,0,0.3,2,1
00:22.970,0.148911782166374,0,0,0.3,2,1
00:22.980,0.100075457146782,0,0,0.3,2,1
00:22.990,0.0468328703754034,0,0,0.3,2,1
00:23.000,0.00215481294902915,0,0,0.3,2,1
00:23.010,-0.0468328703754122,0,0,0.3,2,1
00:23.020,-0.0957743353109935,0,0,0.3,2,1
00:23.030,-0.144621282540599,0,0,0.3,2,1
00:23.040,-0.193325506024676,0,0,0.3,2,1
00:23.050,-0.241838940574778,0,0,0.3,2,1
00:23.060,-0.290113709288102,0,0,0.3,2,1
00:23.070,-0.338102170796211,0,0,0.3,2,1
00:23.080,-0.389931197356946,0,0,0.3,2,1
00:23.090,-0.4330310662137,0,0,0.3,2,1
00:23.100,-0.479877816764208,0,0,0.3,2,1
00:23.110,-0.52625098584592,0,0,0.3,2,1
00:23.120,-0.572104808739654,0,0,0.3,2,1
00:23.130,-0.617394033258212,0,0,0.3,2,1
00:23.140,-0.66207396440483,0,0,0.3,2,1
00:23.150,-0.709940413273726,0,0,0.3,2,1
00:23.160,-0.749430216605321,0,0,0.3,2,1
00:23.170,-0.792020327584922,0,0,0.3,2,1
00:23.180,-0.83382881012297,0,0,0.3,2,1
00:23.190,-0.874814404294799,0,0,0.3,2,1
00:23.200,-0.914936662267212,0,0,0.3,2,1
00:23.210,-0.954155988215609,0,0,0.3,2,1
00:23.220,-0.992433677400286,0,0,0.3,2,1
00:23.230,-1.02973195436334,0,0,0.3,2,1
00:23.240,-1.06915559228409,0,0,0.3,2,1
00:23.250,-1.10124403892698,0,0,0.3,2,1
00:23.260,-1.13538727273386,0,0,0.3,2,1
00:23.270,-1.16841001637951,0,0,0.3,2,1
00:23.280,-1.20027968040286,0,0,0.3,2,1
00:23.290,-1.23096481329316,0,0,0.3,2,1
00:23.300,-1.26043513252893,0,0,0.3,2,1
00:23.310,-1.28866155446307,0,0,0.3,2,1
00:23.320,-1.31561622302495,0,0,0.3,2,1
00:23.330,-1.34346631527949,0,0,0.3,2,1
00:23.340,-1.36560517733658,0,0,0.3,2,1
00:23.350,-1.38859013002365,0,0,0.3,2,1
00:23.360,-1.41020471189891,0,0,0.3,2,1
00:23.370,-1.43042759197961,0,0,0.3,2,1
00:23.380,-1.44923881272463,0,0,0.3,2,1
00:23.390,-1.46661980973022,0,0,0.3,2,1
00:23.400,-1.48388517769266,0,0,0.3,2,1
00:23.410,-1.49702394912669,0,0,0.3,2,1
00:23.420,-1.51001708630272,0,0,0.3,2,1
00:23.430,-1.52152001892114,0,0,0.3,2,1
00:23.440,-1.53152139497622,0,0,0.3,2,1
00:23.450,-1.54001134431728,0,0,0.3,2,1
00:23.460,-1.54698148838932,0,0,0.3,2,1
00:23.470,-1.55242494850166,0,0,0.3,2,1
00:23.480,-1.55633635261637,0,0,0.3,2,1
00:23.490,-1.55884720927061,0,0,0.3,2,1
00:23.500,-1.55954906828208,0,0,0.3,2,1
00:23.510,-1.55884720927061,0,0,0.3,2,1
00:23.520,-1.55660695626549,0,0,0.3,2,1
00:23.530,-1.55283052012596,0,0,0.3,2,1
00:23.540,-1.54752162773858,0,0,0.3,2,1
00:23.550,-1.54068551833917,0,0,0.3,2,1
00:23.560,-1.53232893834237,0,0,0.3,2,1
00:23.570,-1.52246013468375,0,0,0.3,2,1
00:23.580,-1.51001708630272,0,0,0.3,2,1
00:23.590,-1.4982262964226,0,0,0.3,2,1
00:23.600,-1.48388517769266,0,0,0.3,2,1
00:23.610,-1.46807964344397,0,0,0.3,2,1
00:23.620,-1.45082529183059,0,0,0.3,2,1
00:23.630,-1.43213915081445,0,0,0.3,2,1
00:23.640,-1.4120396613607,0,0,0.3,2,1
00:23.650,-1.38859013002365,0,0,0.3,2,1
00:23.660,-1.36768135544697,0,0,0.3,2,1
00:23.670,-1.34346631527948,0,0,0.3,2,1
00:23.680,-1.31792543605747,0,0,0.3,2,1
00:23.690,-1.29108392354513,0,0,0.3,2,1
00:23.700,-1.26296826707471,0,0,0.3,2,1
00:23.710,-1.23360621340469,0,0,0.3,2,1
00:23.720,-1.20302673933712,0,0,0.3,2,1
00:23.730,-1.17126002312101,0,0,0.3,2,1
00:23.740,-1.13538727273385,0,0,0.3,2,1
00:23.750,-1.10429140462387,0,0,0.3,2,1
00:23.760,-1.06915559228409,0,0,0.3,2,1
00:23.770,-1.03296465245544,0,0,0.3,2,1
00:23.780,-0.995754301226152,0,0,0.3,2,1
00:23.790,-0.957561260720427,0,0,0.3,2,1
00:23.800,-0.918423222858143,0,0,0.3,2,1
00:23.810,-0.878378812157477,0,0,0.3,2,1
00:23.820,-0.837467547617171,0,0,0.3,2,1
00:23.830,-0.792020327584918,0,0,0.3,2,1
00:23.840,-0.753206770568282,0,0,0.3,2,1
00:23.850,-0.70994041327372,0,0,0.3,2,1
00:23.860,-0.665973430503402,0,0,0.3,2,1
00:23.870,-0.621349212361124,0,0,0.3,2,1
00:23.880,-0.576111797562644,0,0,0.3,2,1
00:23.890,-0.530305829974791,0,0,0.3,2,1
00:23.900,-0.4798778167642,0,0,0.3,2,1
00:23.910,-0.437169572751236,0,0,0.3,2,1
00:23.920,-0.389931197356938,0,0,0.3,2,1
00:23.930,-0.342308006947813,0,0,0.3,2,1
00:23.940,-0.294346999863176,0,0,0.3,2,1
00:23.950,-0.246095507826619,0,0,0.3,2,1
00:23.960,-0.197601149235307,0,0,0.3,2,1
00:23.970,-0.148911782166376,0,0,0.3,2,1
00:23.980,-0.100075457146783,0,0,0.3,2,1
00:23.990,-0.0468328703754041,0,0,0.3,2,1
00:24.000,-0.00215481294902954,0,0,0.3,2,1
00:24.010,0.0468328703754122,0,0,0.3,2,1
00:24.020,0.0957743353109942,0,0,0.3,2,1
00:24.030,0.1446212825406,0,0,0.3,2,1
00:24.040,0.193325506024678,0,0,0.3,2,1
00:24.050,0.24183894057478,0,0,0.3,2,1
00:24.060,0.294346999863186,0,0,0.3,2,1
00:24.070,0.338102170796214,0,0,0.3,2,1
00:24.080,0.389931197356948,0,0,0.3,2,1
00:24.090,0.433031066213702,0,0,0.3,2,1
00:24.100,0.479877816764209,0,0,0.3,2,1
00:24.110,0.526250985845921,0,0,0.3,2,1
00:24.120,0.572104808739654,0,0,0.3,2,1
00:24.130,0.617394033258212,0,0,0.3,2,1
00:24.140,0.66207396440483,0,0,0.3,2,1
00:24.150,0.709940413273726,0,0,0.3,2,1
00:24.160,0.749430216605322,0,0,0.3,2,1
00:24.170,0.792020327584923,0,0,0.3,2,1
00:24.180,0.833828810122971,0,0,0.3,2,1
00:24.190,0.874814404294799,0,0,0.3,2,1
00:24.200,0.914936662267212,0,0,0.3,2,1
00:24.210,0.95415598821561,0,0,0.3,2,1
00:24.220,0.992433677400286,0,0,0.3,2,1
00:24.230,1.02973195436334,0,0,0.3,2,1
00:24.240,1.06915559228409,0,0,0.3,2,1
00:24.250,1.10124403892698,0,0,0.3,2,1
00:24.260,1.13538727273386,0,0,0.3,2,1
00:24.270,1.16841001637951,0,0,0.3,2,1
00:24.280,1.20027968040286,0,0,0.3,2,1
00:24.290,1.23096481329316,0,0,0.3,2,1
00:24.300,1.26043513252893,0,0,0.3,2,1
00:24.310,1.29108392354514,0,0,0.3,2,1
00:24.320,1.31561622302496,0,0,0.3,2,1
00:24.330,1.34346631527949,0,0,0.3,2,1
00:24.340,1.36560517733658,0,0,0.3,2,1
00:24.350,1.38859013002365,0,0,0.3,2,1
00:24.360,1.41020471189891,0,0,0.3,2,1
00:24.370,1.43042759197961,0,0,0.3,2,1
00:24.380,1.44923881272463,0,0,0.3,2,1
00:24.390,1.46661980973022,0,0,0.3,2,1
00:24.400,1.48388517769266,0,0,0.3,2,1
00:24.410,1.49702394912669,0,0,0.3,2,1
00:24.420,1.51001708630272,0,0,0.3,2,1
00:24.430,1.52152001892114,0,0,0.3,2,1
00:24.440,1.53152139497622,0,0,0.3,2,1
00:24.450,1.54001134431728,0,0,0.3,2,1
00:24.460,1.54698148838932,0,0,0.3,2,1
00:24.470,1.55242494850166,0,0,0.3,2,1
00:24.480,1.55633635261637,0,0,0.3,2,1
00:24.490,1.55884720927061,0,0,0.3,2,1
00:24.500,1.55954906828208,0,0,0.3,2,1
00:24.510,1.55884720927061,0,0,0.3,2,1
00:24.520,1.55660695626549,0,0,0.3,2,1
00:24.530,1.55283052012596,0,0,0.3,2,1
00:24.540,1.54752162773858,0,0,0.3,2,1
00:24.550,1.54068551833917,0,0,0.3,2,1
00:24.560,1.53152139497622,0,0,0.3,2,1
00:24.570,1.52246013468375,0,0,0.3,2,1
00:24.580,1.51001708630271,0,0,0.3,2,1
00:24.590,1.4982262964226,0,0,0.3,2,1
00:24.600,1.48388517769266,0,0,0.3,2,1
00:24.610,1.46807964344396,0,0,0.3,2,1
00:24.620,1.45082529183059,0,0,0.3,2,1
00:24.630,1.43213915081444,0,0,0.3,2,1
00:24.640,1.4120396613607,0,0,0.3,2,1
00:24.650,1.38859013002365,0,0,0.3,2,1
00:24.660,1.36768135544697,0,0,0.3,2,1
00:24.670,1.34346631527948,0,0,0.3,2,1
00:24.680,1.31792543605747,0,0,0.3,2,1
00:24.690,1.29108392354513,0,0,0.3,2,1
00:24.700,1.26296826707471,0,0,0.3,2,1
00:24.710,1.23360621340469,0,0,0.3,2,1
00:24.720,1.20302673933712,0,0,0.3,2,1
00:24.730,1.17126002312101,0,0,0.3,2,1
00:24.740,1.13538727273385,0,0,0.3,2,1
00:24.750,1.10429140462387,0,0,0.3,2,1
00:24.760,1.06915559228409,0,0,0.3,2,1
00:24.770,1.03296465245544,0,0,0.3,2,1
00:24.780,0.995754301226151,0,0,0.3,2,1
00:24.790,0.957561260720425,0,0,0.3,2,1
00:24.800,0.918423222858141,0,0,0.3,2,1
00:24.810,0.874814404294793,0,0,0.3,2,1
00:24.820,0.837467547617168,0,0,0.3,2,1
00:24.830,0.792020327584916,0,0,0.3,2,1
00:24.840,0.753206770568281,0,0,0.3,2,1
00:24.850,0.70994041327372,0,0,0.3,2,1
00:24.860,0.665973430503402,0,0,0.3,2,1
00:24.870,0.621349212361125,0,0,0.3,2,1
00:24.880,0.576111797562646,0,0,0.3,2,1
00:24.890,0.530305829974792,0,0,0.3,2,1
00:24.900,0.479877816764202,0,0,0.3,2,1
00:24.910,0.437169572751238,0,0,0.3,2,1
00:24.920,0.38993119735694,0,0,0.3,2,1
00:24.930,0.342308006947815,0,0,0.3,2,1
00:24.940,0.294346999863178,0,0,0.3,2,1
00:24.950,0.246095507826621,0,0,0.3,2,1
00:24.960,0.197601149235309,0,0,0.3,2,1
00:24.970,0.148911782166378,0,0,0.3,2,1
00:24.980,0.100075457146785,0,0,0.3,2,1
00:24.990,0.0468328703754062,0,0,0.3,2,1
00:25.000,0.0021548129490316,0,0,0.3,2,1
00:25.010,-0.0468328703754102,0,0,0.3,2,1
00:25.020,-0.0957743353109921,0,0,0.3,2,1
00:25.030,-0.144621282540598,0,0,0.3,2,1
00:25.040,-0.193325506024676,0,0,0.3,2,1
00:25.050,-0.241838940574778,0,0,0.3,2,1
00:25.060,-0.294346999863184,0,0,0.3,2,1
00:25.070,-0.338102170796212,0,0,0.3,2,1
00:25.080,-0.389931197356946,0,0,0.3,2,1
00:25.090,-0.4330310662137,0,0,0.3,2,1
00:25.100,-0.479877816764207,0,0,0.3,2,1
00:25.110,-0.526250985845919,0,0,0.3,2,1
00:25.120,-0.572104808739653,0,0,0.3,2,1
00:25.130,-0.617394033258211,0,0,0.3,2,1
00:25.140,-0.662073964404829,0,0,0.3,2,1
00:25.150,-0.709940413273726,0,0,0.3,2,1
00:25.160,-0.749430216605321,0,0,0.3,2,1
00:25.170,-0.792020327584923,0,0,0.3,2,1
00:25.180,-0.83382881012297,0,0,0.3,2,1
00:25.190,-0.874814404294799,0,0,0.3,2,1
00:25.200,-0.914936662267212,0,0,0.3,2,1
00:25.210,-0.954155988215609,0,0,0.3,2,1
00:25.220,-0.992433677400285,0,0,0.3,2,1
00:25.230,-1.02973195436334,0,0,0.3,2,1
00:25.240,-1.06915559228409,0,0,0.3,2,1
00:25.250,-1.10124403892698,0,0,0.3,2,1
00:25.260,-1.13538727273386,0,0,0.3,2,1
00:25.270,-1.16841001637951,0,0,0.3,2,1
00:25.280,-1.20027968040286,0,0,0.3,2,1
00:25.290,-1.23096481329316,0,0,0.3,2,1
00:25.300,-1.26043513252893,0,0,0.3,2,1
00:25.310,-1.29108392354514,0,0,0.3,2,1
00:25.320,-1.31561622302496,0,0,0.3,2,1
00:25.330,-1.34346631527949,0,0,0.3,2,1
00:25.340,-1.36560517733658,0,0,0.3,2,1
00:25.350,-1.38859013002365,0,0,0.3,2,1
00:25.360,-1.41020471189891,0,0,0.3,2,1
00:25.370,-1.43042759197961,0,0,0.3,2,1
00:25.380,-1.44923881272463,0,0,0.3,2,1
00:25.390,-1.46661980973022,0,0,0.3,2,1
00:25.400,-1.48388517769266,0,0,0.3,2,1
00:25.410,-1.49702394912669,0,0,0.3,2,1
00:25.420,-1.51001708630272,0,0,0.3,2,1
00:25.430,-1.52152001892114,0,0,0.3,2,1
00:25.440,-1.53152139497622,0,0,0.3,2,1
00:25.450,-1.54001134431728,0,0,0.3,2,1
00:25.460,-1.54698148838932,0,0,0.3,2,1
00:25.470,-1.55242494850166,0,0,0.3,2,1
00:25.480,-1.55633635261637,0,0,0.3,2,1
