Time,delta_D,p_BFA,p_BRA,throttle,gear,mu_N
00:00.570,0,0,0,0,1,1
00:00.580,0,0,0,0,1,1
00:00.590,0,0,0,0,1,1
00:00.600,0,0,0,0,1,1
00:00.610,0,0,0,0,1,1
00:00.620,0,0,0,0,1,1
00:00.630,0,0,0,0,1,1
00:00.640,0,0,0,0,1,1
00:00.650,0,0,0,0,1,1
00:00.660,0,0,0,0,1,1
00:00.670,0,0,0,0,1,1
00:00.680,0,0,0,0,1,1
00:00.690,0,0,0,0,1,1
00:00.700,0,0,0,0,1,1
00:00.710,0,0,0,0,1,1
00:00.720,0,0,0,0,1,1
00:00.730,0,0,0,0,1,1
00:00.740,0,0,0,0,1,1
00:00.750,0,0,0,0,1,1
00:00.760,0,0,0,0,1,1
00:00.770,0,0,0,0,1,1
00:00.780,0,0,0,0,1,1
00:00.790,0,0,0,0,1,1
00:00.800,0,0,0,0,1,1
00:00.810,0,0,0,0,1,1
00:00.820,0,0,0,0,1,1
00:00.830,0,0,0,0,1,1
00:00.840,0,0,0,0,1,1
00:00.850,0,0,0,0,1,1
00:00.860,0,0,0,0,1,1
00:00.870,0,0,0,0,1,1
00:00.880,0,0,0,0,1,1
00:00.890,0,0,0,0,1,1
00:00.900,0,0,0,0.00241152039334505,1,1
00:00.910,0,0,0,0.00651365476700098,1,1
00:00.920,0,0,0,0.0130688468311892,1,1
00:00.930,0,0,0,0.0229093556326856,1,1
00:00.940,0,0,0,0.0381184653873145,1,1
00:00.950,0,0,0,0.0565029561747864,1,1
00:00.960,0,0,0,0.0780510565849925,1,1
00:00.970,0,0,0,0.104800332842891,1,1
00:00.980,0,0,0,0.134178665470931,1,1
00:00.990,0,0,0,0.164489566483226,1,1
00:01.000,0,0,0,0.193867899111266,1,1
00:01.010,0,0,0,0.220617175369164,1,1
00:01.020,0,0,0,0.243497043825214,1,1
00:01.030,0,0,0,0.261881534612686,1,1
00:01.040,0,0,0,0.275758876321471,1,1
00:01.050,0,0,0,0.285599385122968,1,1
00:01.060,0,0,0,0.292154577187156,1,1
00:01.070,0,0,0,0.296256711560812,1,1
00:01.080,0,0,0,0.298668231954157,1,1
00:01.090,0,0,0,0.3,1,1
00:01.100,0,0,0,0.3,1,1
00:01.110,0,0,0,0.3,1,1
00:01.120,0,0,0,0.3,1,1
00:01.130,0,0,0,0.3,1,1
00:01.140,0,0,0,0.3,1,1
00:01.150,0,0,0,0.3,1,1
00:01.160,0,0,0,0.3,1,1
00:01.170,0,0,0,0.3,1,1
00:01.180,0,0,0,0.3,1,1
00:01.190,0,0,0,0.3,1,1
00:01.200,0,0,0,0.3,1,1
00:01.210,0,0,0,0.3,1,1
00:01.220,0,0,0,0.3,1,1
00:01.230,0,0,0,0.3,1,1
00:01.240,0,0,0,0.3,1,1
00:01.250,0,0,0,0.3,1,1
00:01.260,0,0,0,0.3,1,1
00:01.270,0,0,0,0.3,1,1
00:01.280,0,0,0,0.3,1,1
00:01.290,0,0,0,0.3,1,1
00:01.300,0,0,0,0.3,1,1
00:01.310,0,0,0,0.3,1,1
00:01.320,0,0,0,0.3,1,1
00:01.330,0,0,0,0.3,1,1
00:01.340,0,0,0,0.3,1,1
00:01.350,0,0,0,0.3,1,1
00:01.360,0,0,0,0.3,1,1
00:01.370,0,0,0,0.3,1,1
00:01.380,0,0,0,0.3,1,1
00:01.390,0,0,0,0.3,1,1
00:01.400,0,0,0,0.3,1,1
00:01.410,0,0,0,0.3,1,1
00:01.420,0,0,0,0.3,1,1
00:01.430,0,0,0,0.3,1,1
00:01.440,0,0,0,0.3,1,1
00:01.450,0,0,0,0.3,1,1
00:01.460,0,0,0,0.3,1,1
00:01.470,0,0,0,0.3,1,1
00:01.480,0,0,0,0.3,1,1
00:01.490,0,0,0,0.3,1,1
00:01.500,0,0,0,0.3,1,1
00:01.510,0,0,0,0.3,1,1
00:01.520,0,0,0,0.3,1,1
00:01.530,0,0,0,0.3,1,1
00:01.540,0,0,0,0.3,1,1
00:01.550,0,0,0,0.3,1,1
00:01.560,0,0,0,0.3,1,1
00:01.570,0,0,0,0.3,1,1
00:01.580,0,0,0,0.3,1,1
00:01.590,0,0,0,0.3,1,1
00:01.600,0,0,0,0.3,1,1
00:01.610,0,0,0,0.3,1,1
00:01.620,0,0,0,0.3,1,1
00:01.630,0,0,0,0.3,1,1
00:01.640,0,0,0,0.3,1,1
00:01.650,0,0,0,0.3,1,1
00:01.660,0,0,0,0.3,1,1
00:01.670,0,0,0,0.3,1,1
00:01.680,0,0,0,0.3,1,1
00:01.690,0,0,0,0.3,1,1
00:01.700,0,0,0,0.3,1,1
00:01.710,0,0,0,0.3,1,1
00:01.720,0,0,0,0.3,1,1
00:01.730,0,0,0,0.3,1,1
00:01.740,0,0,0,0.3,1,1
00:01.750,0,0,0,0.3,1,1
00:01.760,0,0,0,0.3,1,1
00:01.770,0,0,0,0.3,1,1
00:01.780,0,0,0,0.3,1,1
00:01.790,0,0,0,0.3,1,1
00:01.800,0,0,0,0.3,1,1
00:01.810,0,0,0,0.3,1,1
00:01.820,0,0,0,0.3,1,1
00:01.830,0,0,0,0.3,1,1
00:01.840,0,0,0,0.3,1,1
00:01.850,0,0,0,0.3,1,1
00:01.860,0,0,0,0.3,1,1
00:01.870,0,0,0,0.3,1,1
00:01.880,0,0,0,0.3,1,1
00:01.890,0,0,0,0.3,1,1
00:01.900,0,0,0,0.3,1,1
00:01.910,0,0,0,0.3,1,1
00:01.920,0,0,0,0.3,1,1
00:01.930,0,0,0,0.3,1,1
00:01.940,0,0,0,0.3,1,1
00:01.950,0,0,0,0.3,1,1
00:01.960,0,0,0,0.3,1,1
00:01.970,0,0,0,0.3,1,1
00:01.980,0,0,0,0.3,1,1
00:01.990,0,0,0,0.3,1,1
00:02.000,0,0,0,0.3,1,1
00:02.010,0,0,0,0.3,1,1
00:02.020,0,0,0,0.3,1,1
00:02.030,0,0,0,0.3,1,1
00:02.040,0,0,0,0.3,1,1
00:02.050,0,0,0,0.3,1,1
00:02.060,0,0,0,0.3,1,1
00:02.070,0,0,0,0.3,1,1
00:02.080,0,0,0,0.3,1,1
00:02.090,0,0,0,0.3,1,1
00:02.100,0,0,0,0.3,1,1
00:02.110,0,0,0,0.3,1,1
00:02.120,0,0,0,0.3,1,1
00:02.130,0,0,0,0.3,1,1
00:02.140,0,0,0,0.3,1,1
00:02.150,0,0,0,0.3,1,1
00:02.160,0,0,0,0.3,1,1
00:02.170,0,0,0,0.3,1,1
00:02.180,0,0,0,0.3,1,1
00:02.190,0,0,0,0.3,1,1
00:02.200,0,0,0,0.3,1,1
00:02.210,0,0,0,0.3,1,1
00:02.220,0,0,0,0.3,1,1
00:02.230,0,0,0,0.3,1,1
00:02.240,0,0,0,0.3,1,1
00:02.250,0,0,0,0.3,1,1
00:02.260,0,0,0,0.3,1,1
00:02.270,0,0,0,0.3,1,1
00:02.280,0,0,0,0.3,1,1
00:02.290,0,0,0,0.3,1,1
00:02.300,0,0,0,0.3,1,1
00:02.310,0,0,0,0.3,1,1
00:02.320,0,0,0,0.3,1,1
00:02.330,0,0,0,0.3,1,1
00:02.340,0,0,0,0.3,1,1
00:02.350,0,0,0,0.3,1,1
00:02.360,0,0,0,0.3,1,1
00:02.370,0,0,0,0.3,1,1
00:02.380,0,0,0,0.3,1,1
00:02.390,0,0,0,0.3,1,1
00:02.400,0,0,0,0.3,1,1
00:02.410,0,0,0,0.3,1,1
00:02.420,0,0,0,0.3,1,1
00:02.430,0,0,0,0.3,1,1
00:02.440,0,0,0,0.3,1,1
00:02.450,0,0,0,0.3,1,1
00:02.460,0,0,0,0.3,1,1
00:02.470,0,0,0,0.3,1,1
00:02.480,0,0,0,0.3,1,1
00:02.490,0,0,0,0.3,1,1
00:02.500,0,0,0,0.3,1,1
00:02.510,0,0,0,0.3,1,1
00:02.520,0,0,0,0.3,1,1
00:02.530,0,0,0,0.3,1,1
00:02.540,0,0,0,0.3,1,1
00:02.550,0,0,0,0.3,1,1
00:02.560,0,0,0,0.3,1,1
00:02.570,0,0,0,0.3,1,1
00:02.580,0,0,0,0.3,1,1
00:02.590,0,0,0,0.3,1,1
00:02.600,0,0,0,0.3,1,1
00:02.610,0,0,0,0.3,1,1
00:02.620,0,0,0,0.3,1,1
00:02.630,0,0,0,0.3,1,1
00:02.640,0,0,0,0.3,1,1
00:02.650,0,0,0,0.3,1,1
00:02.660,0,0,0,0.3,1,1
00:02.670,0,0,0,0.3,1,1
00:02.680,0,0,0,0.3,1,1
00:02.690,0,0,0,0.3,1,1
00:02.700,0,0,0,0.3,1,1
00:02.710,0,0,0,0.3,1,1
00:02.720,0,0,0,0.3,1,1
00:02.730,0,0,0,0.3,1,1
00:02.740,0,0,0,0.3,1,1
00:02.750,0,0,0,0.3,1,1
00:02.760,0,0,0,0.3,1,1
00:02.770,0,0,0,0.3,1,1
00:02.780,0,0,0,0.3,1,1
00:02.790,0,0,0,0.3,1,1
00:02.800,0,0,0,0.3,1,1
00:02.810,0,0,0,0.3,1,1
00:02.820,0,0,0,0.3,1,1
00:02.830,0,0,0,0.3,1,1
00:02.840,0,0,0,0.3,1,1
00:02.850,0,0,0,0.3,1,1
00:02.860,0,0,0,0.3,1,1
00:02.870,0,0,0,0.3,1,1
00:02.880,0,0,0,0.3,1,1
00:02.890,0,0,0,0.3,1,1
00:02.900,0,0,0,0.3,1,1
00:02.910,0,0,0,0.3,1,1
00:02.920,0,0,0,0.3,1,1
00:02.930,0,0,0,0.3,1,1
00:02.940,0,0,0,0.3,1,1
00:02.950,0,0,0,0.3,1,1
00:02.960,0,0,0,0.3,1,1
00:02.970,0,0,0,0.3,1,1
00:02.980,0,0,0,0.3,1,1
00:02.990,0,0,0,0.3,1,1
00:03.000,0,0,0,0.3,1,1
00:03.010,0,0,0,0.3,1,1
00:03.020,0,0,0,0.3,1,1
00:03.030,0,0,0,0.3,1,1
00:03.040,0,0,0,0.3,1,1
00:03.050,0,0,0,0.3,1,1
00:03.060,0,0,0,0.3,1,1
00:03.070,0,0,0,0.3,1,1
00:03.080,0,0,0,0.3,1,1
00:03.090,0,0,0,0.3,1,1
00:03.100,0,0,0,0.3,1,1
00:03.110,0,0,0,0.3,1,1
00:03.120,0,0,0,0.3,1,1
00:03.130,0,0,0,0.3,1,1
00:03.140,0,0,0,0.3,1,1
00:03.150,0,0,0,0.3,1,1
00:03.160,0,0,0,0.3,1,1
00:03.170,0,0,0,0.3,1,1
00:03.180,0,0,0,0.3,1,1
00:03.190,0,0,0,0.3,1,1
00:03.200,0,0,0,0.3,1,1
00:03.210,0,0,0,0.3,1,1
00:03.220,0,0,0,0.3,1,1
00:03.230,0,0,0,0.3,1,1
00:03.240,0,0,0,0.3,1,1
00:03.250,0,0,0,0.3,1,1
00:03.260,0,0,0,0.3,1,1
00:03.270,0,0,0,0.3,1,1
00:03.280,0,0,0,0.3,1,1
00:03.290,0,0,0,0.3,1,1
00:03.300,0,0,0,0.3,1,1
00:03.310,0,0,0,0.3,1,1
00:03.320,0,0,0,0.3,1,1
00:03.330,0,0,0,0.3,1,1
00:03.340,0,0,0,0.3,1,1
00:03.350,0,0,0,0.3,1,1
00:03.360,0,0,0,0.3,1,1
00:03.370,0,0,0,0.3,1,1
00:03.380,0,0,0,0.3,1,1
00:03.390,0,0,0,0.3,1,1
00:03.400,0,0,0,0.3,1,1
00:03.410,0,0,0,0.3,1,1
00:03.420,0,0,0,0.3,1,1
00:03.430,0,0,0,0.3,1,1
00:03.440,0,0,0,0.3,1,1
00:03.450,0,0,0,0.3,1,1
00:03.460,0,0,0,0.3,1,1
00:03.470,0,0,0,0.3,1,1
00:03.480,0,0,0,0.3,1,1
00:03.490,0,0,0,0.3,1,1
00:03.500,0,0,0,0.3,1,1
00:03.510,0,0,0,0.3,1,1
00:03.520,0,0,0,0.3,1,1
00:03.530,0,0,0,0.3,1,1
00:03.540,0,0,0,0.3,1,1
00:03.550,0,0,0,0.3,1,1
00:03.560,0,0,0,0.3,1,1
00:03.570,0,0,0,0.3,1,1
00:03.580,0,0,0,0.3,1,1
00:03.590,0,0,0,0.3,1,1
00:03.600,0,0,0,0.3,1,1
00:03.610,0,0,0,0.3,1,1
00:03.620,0,0,0,0.3,1,1
00:03.630,0,0,0,0.3,1,1
00:03.640,0,0,0,0.3,1,1
00:03.650,0,0,0,0.3,1,1
00:03.660,0,0,0,0.3,1,1
00:03.670,0,0,0,0.3,1,1
00:03.680,0,0,0,0.3,1,1
00:03.690,0,0,0,0.3,1,1
00:03.700,0,0,0,0.3,1,1
00:03.710,0,0,0,0.3,1,1
00:03.720,0,0,0,0.3,1,1
00:03.730,0,0,0,0.3,1,1
00:03.740,0,0,0,0.3,1,1
00:03.750,0,0,0,0.3,1,1
00:03.760,0,0,0,0.3,1,1
00:03.770,0,0,0,0.3,1,1
00:03.780,0,0,0,0.3,1,1
00:03.790,0,0,0,0.3,1,1
00:03.800,0,0,0,0.3,1,1
00:03.810,0,0,0,0.3,1,1
00:03.820,0,0,0,0.3,1,1
00:03.830,0,0,0,0.3,1,1
00:03.840,0,0,0,0.3,1,1
00:03.850,0,0,0,0.3,1,1
00:03.860,0,0,0,0.3,1,1
00:03.870,0,0,0,0.3,1,1
00:03.880,0,0,0,0.3,1,1
00:03.890,0,0,0,0.3,1,1
00:03.900,0,0,0,0.3,1,1
00:03.910,0,0,0,0.3,1,1
00:03.920,0,0,0,0.3,1,1
00:03.930,0,0,0,0.3,1,1
00:03.940,0,0,0,0.3,1,1
00:03.950,0,0,0,0.3,1,1
00:03.960,0,0,0,0.3,1,1
00:03.970,0,0,0,0.3,1,1
00:03.980,0,0,0,0.3,1,1
00:03.990,0,0,0,0.3,1,1
00:04.000,0,0,0,0.3,1,1
00:04.010,0,0,0,0.3,1,1
00:04.020,0,0,0,0.3,1,1
00:04.030,0,0,0,0.3,1,1
00:04.040,0,0,0,0.3,1,1
00:04.050,0,0,0,0.3,1,1
00:04.060,0,0,0,0.3,1,1
00:04.070,0,0,0,0.3,1,1
00:04.080,0,0,0,0.3,1,1
00:04.090,0,0,0,0.3,1,1
00:04.100,0,0,0,0.3,1,1
00:04.110,0,0,0,0.3,1,1
00:04.120,0,0,0,0.3,1,1
00:04.130,0,0,0,0.3,1,1
00:04.140,0,0,0,0.3,1,1
00:04.150,0,0,0,0.3,1,1
00:04.160,0,0,0,0.3,1,1
00:04.170,0,0,0,0.3,1,1
00:04.180,0,0,0,0.3,1,1
00:04.190,0,0,0,0.3,1,1
00:04.200,0,0,0,0.3,1,1
00:04.210,0,0,0,0.3,1,1
00:04.220,0,0,0,0.3,1,1
00:04.230,0,0,0,0.3,1,1
00:04.240,0,0,0,0.3,1,1
00:04.250,0,0,0,0.3,1,1
00:04.260,0,0,0,0.3,1,1
00:04.270,0,0,0,0.3,1,1
00:04.280,0,0,0,0.3,1,1
00:04.290,0,0,0,0.3,1,1
00:04.300,0,0,0,0.3,1,1
00:04.310,0,0,0,0.3,1,1
00:04.320,0,0,0,0.3,1,1
00:04.330,0,0,0,0.3,1,1
00:04.340,0,0,0,0.3,1,1
00:04.350,0,0,0,0.3,1,1
00:04.360,0,0,0,0.3,1,1
00:04.370,0,0,0,0.3,1,1
00:04.380,0,0,0,0.3,1,1
00:04.390,0,0,0,0.3,1,1
00:04.400,0,0,0,0.3,1,1
00:04.410,0,0,0,0.3,1,1
00:04.420,0,0,0,0.3,1,1
00:04.430,0,0,0,0.3,1,1
00:04.440,0,0,0,0.3,1,1
00:04.450,0,0,0,0.3,1,1
00:04.460,0,0,0,0.3,1,1
00:04.470,0,0,0,0.3,1,1
00:04.480,0,0,0,0.3,1,1
00:04.490,0,0,0,0.3,1,1
00:04.500,0,0,0,0.3,1,1
00:04.510,0,0,0,0.3,1,1
00:04.520,0,0,0,0.3,1,1
00:04.530,0,0,0,0.3,1,1
00:04.540,0,0,0,0.3,1,1
00:04.550,0,0,0,0.3,1,1
00:04.560,0,0,0,0.3,1,1
00:04.570,0,0,0,0.3,1,1
00:04.580,0,0,0,0.3,1,1
00:04.590,0,0,0,0.3,1,1
00:04.600,0,0,0,0.3,1,1
00:04.610,0,0,0,0.3,1,1
00:04.620,0,0,0,0.3,1,1
00:04.630,0,0,0,0.3,1,1
00:04.640,0,0,0,0.3,1,1
00:04.650,0,0,0,0.3,1,1
00:04.660,0,0,0,0.3,1,1
00:04.670,0,0,0,0.3,1,1
00:04.680,0,0,0,0.3,1,1
00:04.690,0,0,0,0.3,1,1
00:04.700,0,0,0,0.3,1,1
00:04.710,0,0,0,0.3,1,1
00:04.720,0,0,0,0.3,1,1
00:04.730,0,0,0,0.3,1,1
00:04.740,0,0,0,0.3,1,1
00:04.750,0,0,0,0.3,1,1
00:04.760,0,0,0,0.3,1,1
00:04.770,0,0,0,0.3,1,1
00:04.780,0,0,0,0.3,1,1
00:04.790,0,0,0,0.3,1,1
00:04.800,0,0,0,0.3,1,1
00:04.810,0,0,0,0.3,1,1
00:04.820,0,0,0,0.3,1,1
00:04.830,0,0,0,0.3,1,1
00:04.840,0,0,0,0.3,1,1
00:04.850,0,0,0,0.3,1,1
00:04.860,0,0,0,0.3,1,1
00:04.870,0,0,0,0.3,1,1
00:04.880,0,0,0,0.3,1,1
00:04.890,0,0,0,0.3,1,1
00:04.900,0,0,0,0.3,1,1
00:04.910,0,0,0,0.3,1,1
00:04.920,0,0,0,0.3,1,1
00:04.930,0,0,0,0.3,1,1
00:04.940,0,0,0,0.3,1,1
00:04.950,0,0,0,0.3,1,1
00:04.960,0,0,0,0.3,1,1
00:04.970,0,0,0,0.3,1,1
00:04.980,0,0,0,0.3,1,1
00:04.990,0,0,0,0.3,1,1
00:05.000,0,0,0,0.3,1,1
00:05.010,0,0,0,0.3,1,1
00:05.020,0,0,0,0.3,1,1
00:05.030,0,0,0,0.3,1,1
00:05.040,0,0,0,0.3,1,1
00:05.050,0,0,0,0.3,1,1
00:05.060,0,0,0,0.3,1,1
00:05.070,0,0,0,0.3,1,1
00:05.080,0,0,0,0.3,1,1
00:05.090,0,0,0,0.3,1,1
00:05.100,0,0,0,0.3,1,1
00:05.110,0,0,0,0.3,1,1
00:05.120,0,0,0,0.3,1,1
00:05.130,0,0,0,0.3,1,1
00:05.140,0,0,0,0.3,1,1
00:05.150,0,0,0,0.3,1,1
00:05.160,0,0,0,0.3,1,1
00:05.170,0,0,0,0.3,1,1
00:05.180,0,0,0,0.3,1,1
00:05.190,0,0,0,0.3,1,1
00:05.200,0,0,0,0.3,1,1
00:05.210,0,0,0,0.3,1,1
00:05.220,0,0,0,0.3,1,1
00:05.230,0,0,0,0.3,1,1
00:05.240,0,0,0,0.3,1,1
00:05.250,0,0,0,0.3,1,1
00:05.260,0,0,0,0.3,1,1
00:05.270,0,0,0,0.3,1,1
00:05.280,0,0,0,0.3,1,1
00:05.290,0,0,0,0.3,1,1
00:05.300,0,0,0,0.3,1,1
00:05.310,0,0,0,0.3,1,1
00:05.320,0,0,0,0.3,1,1
00:05.330,0,0,0,0.3,1,1
00:05.340,0,0,0,0.3,1,1
00:05.350,0,0,0,0.3,1,1
00:05.360,0,0,0,0.3,1,1
00:05.370,0,0,0,0.3,1,1
00:05.380,0,0,0,0.3,1,1
00:05.390,0,0,0,0.3,1,1
00:05.400,0,0,0,0.3,1,1
00:05.410,0,0,0,0.3,1,1
00:05.420,0,0,0,0.3,1,1
00:05.430,0,0,0,0.3,1,1
00:05.440,0,0,0,0.3,1,1
00:05.450,0,0,0,0.3,1,1
00:05.460,0,0,0,0.3,1,1
00:05.470,0,0,0,0.3,1,1
00:05.480,0,0,0,0.3,1,1
00:05.490,0,0,0,0.3,1,1
00:05.500,0,0,0,0.3,1,1
00:05.510,0,0,0,0.3,1,1
00:05.520,0,0,0,0.3,1,1
00:05.530,0,0,0,0.3,1,1
00:05.540,0,0,0,0.3,1,1
00:05.550,0,0,0,0.3,1,1
00:05.560,0,0,0,0.3,1,1
00:05.570,0,0,0,0.3,1,1
00:05.580,0,0,0,0.3,1,1
00:05.590,0,0,0,0.3,1,1
00:05.600,0,0,0,0.3,1,1
00:05.610,0,0,0,0.3,1,1
00:05.620,0,0,0,0.3,1,1
00:05.630,0,0,0,0.3,1,1
00:05.640,0,0,0,0.3,1,1
00:05.650,0,0,0,0.3,1,1
00:05.660,0,0,0,0.3,1,1
00:05.670,0,0,0,0.3,1,1
00:05.680,0,0,0,0.3,1,1
00:05.690,0,0,0,0.3,1,1
00:05.700,0,0,0,0.3,1,1
00:05.710,0,0,0,0.3,1,1
00:05.720,0,0,0,0.3,1,1
00:05.730,0,0,0,0.3,1,1
00:05.740,0,0,0,0.3,1,1
00:05.750,0,0,0,0.3,1,1
00:05.760,0,0,0,0.3,1,1
00:05.770,0,0,0,0.3,1,1
00:05.780,0,0,0,0.3,1,1
00:05.790,0,0,0,0.3,1,1
00:05.800,0,0,0,0.3,1,1
00:05.810,0,0,0,0.3,1,1
00:05.820,0,0,0,0.3,1,1
00:05.830,0,0,0,0.3,1,1
00:05.840,0,0,0,0.3,1,1
00:05.850,0,0,0,0.3,1,1
00:05.860,0,0,0,0.3,1,1
00:05.870,0,0,0,0.3,1,1
00:05.880,0,0,0,0.3,1,1
00:05.890,0,0,0,0.3,1,1
00:05.900,0,0,0,0.3,1,1
00:05.910,0,0,0,0.3,1,1
00:05.920,0,0,0,0.3,1,1
00:05.930,0,0,0,0.3,1,1
00:05.940,0,0,0,0.3,1,1
00:05.950,0,0,0,0.3,1,1
00:05.960,0,0,0,0.3,1,1
00:05.970,0,0,0,0.3,1,1
00:05.980,0,0,0,0.3,1,1
00:05.990,0,0,0,0.3,1,1
00:06.000,0,0,0,0.3,1,1
00:06.010,0,0,0,0.3,1,1
00:06.020,0,0,0,0.3,1,1
00:06.030,0,0,0,0.3,1,1
00:06.040,0,0,0,0.3,1,1
00:06.050,0,0,0,0.3,1,1
00:06.060,0,0,0,0.3,1,1
00:06.070,0,0,0,0.3,1,1
00:06.080,0,0,0,0.3,1,1
00:06.090,0,0,0,0.3,1,1
00:06.100,0,0,0,0.3,1,1
00:06.110,0,0,0,0.3,1,1
00:06.120,0,0,0,0.3,1,1
00:06.130,0,0,0,0.3,1,1
00:06.140,0,0,0,0.3,1,1
00:06.150,0,0,0,0.3,1,1
00:06.160,0,0,0,0.3,1,1
00:06.170,0,0,0,0.3,1,1
00:06.180,0,0,0,0.3,1,1
00:06.190,0,0,0,0.3,1,1
00:06.200,0,0,0,0.3,1,1
00:06.210,0,0,0,0.3,1,1
00:06.220,0,0,0,0.3,1,1
00:06.230,0,0,0,0.3,1,1
00:06.240,0,0,0,0.3,1,1
00:06.250,0,0,0,0.3,1,1
00:06.260,0,0,0,0.3,1,1
00:06.270,0,0,0,0.3,1,1
00:06.280,0,0,0,0.3,1,1
00:06.290,0,0,0,0.3,1,1
00:06.300,0,0,0,0.3,1,1
00:06.310,0,0,0,0.3,1,1
00:06.320,0,0,0,0.3,1,1
00:06.330,0,0,0,0.3,1,1
00:06.340,0,0,0,0.3,1,1
00:06.350,0,0,0,0.3,1,1
00:06.360,0,0,0,0.3,1,1
00:06.370,0,0,0,0.3,1,1
00:06.380,0,0,0,0.3,1,1
00:06.390,0,0,0,0.3,1,1
00:06.400,0,0,0,0.3,1,1
00:06.410,0,0,0,0.3,1,1
00:06.420,0,0,0,0.3,1,1
00:06.430,0,0,0,0.3,1,1
00:06.440,0,0,0,0.3,1,1
00:06.450,0,0,0,0.3,1,1
00:06.460,0,0,0,0.3,1,1
00:06.470,0,0,0,0.3,1,1
00:06.480,0,0,0,0.3,1,1
00:06.490,0,0,0,0.3,1,1
00:06.500,0,0,0,0.3,1,1
00:06.510,0,0,0,0.3,1,1
00:06.520,0,0,0,0.3,1,1
00:06.530,0,0,0,0.3,1,1
00:06.540,0,0,0,0.3,1,1
00:06.550,0,0,0,0.3,1,1
00:06.560,0,0,0,0.3,1,1
00:06.570,0,0,0,0.3,1,1
00:06.580,0,0,0,0.3,1,1
00:06.590,0,0,0,0.3,1,1
00:06.600,0,0,0,0.3,1,1
00:06.610,0,0,0,0.3,1,1
00:06.620,0,0,0,0.3,1,1
00:06.630,0,0,0,0.3,1,1
00:06.640,0,0,0,0.3,1,1
00:06.650,0,0,0,0.3,1,1
00:06.660,0,0,0,0.3,1,1
00:06.670,0,0,0,0.3,1,1
00:06.680,0,0,0,0.3,1,1
00:06.690,0,0,0,0.3,1,1
00:06.700,0,0,0,0.3,1,1
00:06.710,0,0,0,0.3,1,1
00:06.720,0,0,0,0.3,1,1
00:06.730,0,0,0,0.3,1,1
00:06.740,0,0,0,0.3,1,1
00:06.750,0,0,0,0.3,1,1
00:06.760,0,0,0,0.3,1,1
00:06.770,0,0,0,0.3,1,1
00:06.780,0,0,0,0.3,1,1
00:06.790,0,0,0,0.3,1,1
00:06.800,0,0,0,0.3,1,1
00:06.810,0,0,0,0.3,1,1
00:06.820,0,0,0,0.3,1,1
00:06.830,0,0,0,0.3,1,1
00:06.840,0,0,0,0.3,1,1
00:06.850,0,0,0,0.3,1,1
00:06.860,0,0,0,0.3,1,1
00:06.870,0,0,0,0.3,1,1
00:06.880,0,0,0,0.3,1,1
00:06.890,0,0,0,0.3,1,1
00:06.900,0,0,0,0.3,1,1
00:06.910,0,0,0,0.3,1,1
00:06.920,0,0,0,0.3,1,1
00:06.930,0,0,0,0.3,1,1
00:06.940,0,0,0,0.3,1,1
00:06.950,0,0,0,0.3,1,1
00:06.960,0,0,0,0.3,1,1
00:06.970,0,0,0,0.3,1,1
00:06.980,0,0,0,0.3,1,1
00:06.990,0,0,0,0.3,1,1
00:07.000,0,0,0,0.3,1,1
